"Time EST","Precipitation Yes/No"
"2017-11-01 18:47","Yes"
"2017-11-01 18:56","No"
"2017-11-01 19:07","No"
"2017-11-01 19:16","No"
"2017-11-01 19:28","No"
"2017-11-01 19:36","No"
"2017-11-01 19:48","No"
"2017-11-01 19:56","No"
"2017-11-01 20:07","No"
"2017-11-01 20:16","No"
"2017-11-01 20:26","No"
"2017-11-01 20:36","No"
"2017-11-01 20:47","No"
"2017-11-01 20:56","No"
"2017-11-01 21:06","No"
"2017-11-01 21:16","No"
"2017-11-01 21:26","No"
"2017-11-01 21:36","No"
"2017-11-01 21:46","No"
"2017-11-01 21:56","No"
"2017-11-01 22:06","No"
"2017-11-01 22:16","No"
"2017-11-01 22:26","No"
"2017-11-01 22:36","No"
"2017-11-01 22:46","No"
"2017-11-01 22:56","No"
"2017-11-01 23:06","No"
"2017-11-01 23:16","No"
"2017-11-01 23:26","No"
"2017-11-01 23:36","No"
"2017-11-01 23:46","No"
"2017-11-01 23:56","No"
"2017-11-02 00:06","No"
"2017-11-02 00:16","No"
"2017-11-02 00:26","No"
"2017-11-02 00:36","No"
"2017-11-02 00:46","No"
"2017-11-02 00:56","No"
"2017-11-02 01:06","No"
"2017-11-02 01:16","No"
"2017-11-02 01:26","Yes"
"2017-11-02 01:36","Yes"
"2017-11-02 01:46","Yes"
"2017-11-02 01:56","Yes"
"2017-11-02 02:06","Yes"
"2017-11-02 02:16","Yes"
"2017-11-02 02:26","Yes"
"2017-11-02 02:36","Yes"
"2017-11-02 02:46","Yes"
"2017-11-02 02:56","No"
"2017-11-02 03:06","Yes"
"2017-11-02 03:16","Yes"
"2017-11-02 03:26","Yes"
"2017-11-02 03:36","Yes"
"2017-11-02 03:46","Yes"
"2017-11-02 03:56","Yes"
"2017-11-02 04:06","Yes"
"2017-11-02 04:16","Yes"
"2017-11-02 04:26","Yes"
"2017-11-02 04:36","Yes"
"2017-11-02 04:46","Yes"
"2017-11-02 04:56","Yes"
"2017-11-02 05:06","Yes"
"2017-11-02 05:16","Yes"
"2017-11-02 05:26","Yes"
"2017-11-02 05:36","Yes"
"2017-11-02 05:46","Yes"
"2017-11-02 05:56","Yes"
"2017-11-02 06:06","Yes"
"2017-11-02 06:16","Yes"
"2017-11-02 06:26","Yes"
"2017-11-02 06:36","Yes"
"2017-11-02 06:46","Yes"
"2017-11-02 06:56","Yes"
"2017-11-02 07:06","Yes"
"2017-11-02 07:16","Yes"
"2017-11-02 07:26","Yes"
"2017-11-02 07:36","Yes"
"2017-11-02 07:46","Yes"
"2017-11-02 07:56","Yes"
"2017-11-02 08:06","Yes"
"2017-11-02 08:16","Yes"
"2017-11-02 08:26","Yes"
"2017-11-02 08:36","Yes"
"2017-11-02 08:46","Yes"
"2017-11-02 08:56","Yes"
"2017-11-02 09:06","No"
"2017-11-02 09:16","Yes"
"2017-11-02 09:26","Yes"
"2017-11-02 09:36","Yes"
"2017-11-02 09:46","Yes"
"2017-11-02 09:56","Yes"
"2017-11-02 10:06","Yes"
"2017-11-02 10:16","No"
"2017-11-02 10:26","Yes"
"2017-11-02 10:36","No"
"2017-11-02 10:46","No"
"2017-11-02 10:56","No"
"2017-11-02 11:06","No"
"2017-11-02 11:16","No"
"2017-11-02 11:26","No"
"2017-11-02 11:36","No"
"2017-11-02 11:46","No"
"2017-11-02 11:56","No"
"2017-11-02 12:06","Yes"
"2017-11-02 12:16","No"
"2017-11-02 12:26","No"
"2017-11-02 12:36","No"
"2017-11-02 12:46","No"
"2017-11-02 12:56","No"
"2017-11-02 13:06","No"
"2017-11-02 13:16","Yes"
"2017-11-02 13:26","No"
"2017-11-02 13:36","No"
"2017-11-02 13:46","No"
"2017-11-02 13:56","Yes"
"2017-11-02 14:06","Yes"
"2017-11-02 14:16","Yes"
"2017-11-02 14:26","No"
"2017-11-02 14:36","No"
"2017-11-02 14:46","No"
"2017-11-02 14:56","No"
"2017-11-02 15:06","No"
"2017-11-02 15:16","No"
"2017-11-02 15:26","No"
"2017-11-02 15:36","No"
"2017-11-02 15:46","No"
"2017-11-02 15:56","No"
"2017-11-02 16:06","No"
"2017-11-02 16:16","No"
"2017-11-02 16:26","Yes"
"2017-11-02 16:36","No"
"2017-11-02 16:46","No"
"2017-11-02 16:56","Yes"
"2017-11-02 17:06","Yes"
"2017-11-02 17:16","Yes"
"2017-11-02 17:26","No"
"2017-11-02 17:36","No"
"2017-11-02 17:46","Yes"
"2017-11-02 17:56","No"
"2017-11-02 18:06","No"
"2017-11-02 18:16","No"
"2017-11-02 18:26","No"
"2017-11-02 18:36","No"
"2017-11-02 18:46","No"
"2017-11-02 18:56","No"
"2017-11-02 19:06","No"
"2017-11-02 19:16","No"
"2017-11-02 19:26","No"
"2017-11-02 19:36","No"
"2017-11-02 19:46","No"
"2017-11-02 19:56","No"
"2017-11-02 20:06","No"
"2017-11-02 20:16","No"
"2017-11-02 20:26","No"
"2017-11-02 20:36","No"
"2017-11-02 20:46","No"
"2017-11-02 20:56","No"
"2017-11-02 21:06","No"
"2017-11-02 21:16","No"
"2017-11-02 21:26","No"
"2017-11-02 21:36","No"
"2017-11-02 21:46","No"
"2017-11-02 21:56","No"
"2017-11-02 22:06","No"
"2017-11-02 22:16","No"
"2017-11-02 22:26","No"
"2017-11-02 22:36","No"
"2017-11-02 22:46","No"
"2017-11-02 22:56","No"
"2017-11-02 23:06","Yes"
"2017-11-02 23:16","No"
"2017-11-02 23:26","No"
"2017-11-02 23:36","No"
"2017-11-02 23:46","No"
"2017-11-02 23:56","Yes"
"2017-11-03 00:06","No"
"2017-11-03 00:16","Yes"
"2017-11-03 00:26","Yes"
"2017-11-03 00:36","No"
"2017-11-03 00:46","No"
"2017-11-03 00:56","No"
"2017-11-03 01:06","Yes"
"2017-11-03 01:16","Yes"
"2017-11-03 01:26","Yes"
"2017-11-03 01:36","Yes"
"2017-11-03 01:46","No"
"2017-11-03 01:56","Yes"
"2017-11-03 02:06","Yes"
"2017-11-03 02:16","No"
"2017-11-03 02:26","No"
"2017-11-03 02:36","No"
"2017-11-03 02:46","No"
"2017-11-03 02:56","No"
"2017-11-03 03:06","No"
"2017-11-03 03:16","Yes"
"2017-11-03 03:26","Yes"
"2017-11-03 03:36","Yes"
"2017-11-03 03:46","Yes"
"2017-11-03 03:56","Yes"
"2017-11-03 04:06","Yes"
"2017-11-03 04:16","Yes"
"2017-11-03 04:26","Yes"
"2017-11-03 04:36","Yes"
"2017-11-03 04:46","Yes"
"2017-11-03 04:56","No"
"2017-11-03 05:06","No"
"2017-11-03 05:16","No"
"2017-11-03 05:26","No"
"2017-11-03 05:36","No"
"2017-11-03 05:46","No"
"2017-11-03 05:56","No"
"2017-11-03 06:06","No"
"2017-11-03 06:16","No"
"2017-11-03 06:26","No"
"2017-11-03 06:36","No"
"2017-11-03 06:46","No"
"2017-11-03 06:56","No"
"2017-11-03 07:06","No"
"2017-11-03 07:16","Yes"
"2017-11-03 07:26","No"
"2017-11-03 07:36","No"
"2017-11-03 07:46","Yes"
"2017-11-03 07:56","Yes"
"2017-11-03 08:06","Yes"
"2017-11-03 08:16","Yes"
"2017-11-03 08:26","Yes"
"2017-11-03 08:36","No"
"2017-11-03 08:46","No"
"2017-11-03 08:56","No"
"2017-11-03 09:06","No"
"2017-11-03 09:16","No"
"2017-11-03 09:26","No"
"2017-11-03 09:36","No"
"2017-11-03 09:46","No"
"2017-11-03 09:56","No"
"2017-11-03 10:06","No"
"2017-11-03 10:16","No"
"2017-11-03 10:26","No"
"2017-11-03 10:36","No"
"2017-11-03 10:46","No"
"2017-11-03 10:56","No"
"2017-11-03 11:06","No"
"2017-11-03 11:16","No"
"2017-11-03 11:26","No"
"2017-11-03 11:36","No"
"2017-11-03 11:46","No"
"2017-11-03 11:56","No"
"2017-11-03 12:06","No"
"2017-11-03 12:16","No"
"2017-11-03 12:26","No"
"2017-11-03 12:36","No"
"2017-11-03 12:46","No"
"2017-11-03 12:56","No"
"2017-11-03 13:06","No"
"2017-11-03 13:16","No"
"2017-11-03 13:26","No"
"2017-11-03 13:36","No"
"2017-11-03 13:46","No"
"2017-11-03 13:56","No"
"2017-11-03 14:06","No"
"2017-11-03 14:16","No"
"2017-11-03 14:26","No"
"2017-11-03 14:36","No"
"2017-11-03 14:46","No"
"2017-11-03 14:56","No"
"2017-11-03 15:06","No"
"2017-11-03 15:16","No"
"2017-11-03 15:26","No"
"2017-11-03 15:36","No"
"2017-11-03 15:46","No"
"2017-11-03 15:56","No"
"2017-11-03 16:07","No"
"2017-11-03 16:16","No"
"2017-11-03 16:26","No"
"2017-11-03 16:46","No"
"2017-11-03 17:07","No"
"2017-11-03 17:26","No"
"2017-11-03 17:46","No"
"2017-11-03 18:07","No"
"2017-11-03 18:26","No"
"2017-11-03 18:46","No"
"2017-11-03 19:07","No"
"2017-11-03 19:26","No"
"2017-11-03 19:46","No"
"2017-11-03 20:07","No"
"2017-11-03 20:26","No"
"2017-11-03 20:46","No"
"2017-11-03 21:07","No"
"2017-11-03 21:26","No"
"2017-11-03 21:46","No"
"2017-11-03 22:06","No"
"2017-11-03 22:17","No"
"2017-11-03 22:26","No"
"2017-11-03 22:46","No"
"2017-11-03 23:06","No"
"2017-11-03 23:26","No"
"2017-11-03 23:46","No"
"2017-11-04 00:07","No"
"2017-11-04 00:26","No"
"2017-11-04 00:44","No"
"2017-11-04 00:46","No"
"2017-11-04 01:07","No"
"2017-11-04 01:26","No"
"2017-11-04 01:46","No"
"2017-11-04 02:07","No"
"2017-11-04 02:26","No"
"2017-11-04 02:46","No"
"2017-11-04 03:06","No"
"2017-11-04 03:26","No"
"2017-11-04 03:46","No"
"2017-11-04 04:02","No"
"2017-11-04 04:07","No"
"2017-11-04 04:26","No"
"2017-11-04 04:46","No"
"2017-11-04 05:06","No"
"2017-11-04 05:26","No"
"2017-11-04 05:46","No"
"2017-11-04 06:07","No"
"2017-11-04 06:26","No"
"2017-11-04 06:46","No"
"2017-11-04 07:06","No"
"2017-11-04 07:26","No"
"2017-11-04 07:46","No"
"2017-11-04 08:06","No"
"2017-11-04 08:26","No"
"2017-11-04 08:46","No"
"2017-11-04 09:06","No"
"2017-11-04 09:26","No"
"2017-11-04 09:46","No"
"2017-11-04 09:57","No"
"2017-11-04 10:07","No"
"2017-11-04 10:26","No"
"2017-11-04 10:46","No"
"2017-11-04 11:07","No"
"2017-11-04 11:26","No"
"2017-11-04 11:46","No"
"2017-11-04 12:06","No"
"2017-11-04 12:26","No"
"2017-11-04 12:46","No"
"2017-11-04 13:07","No"
"2017-11-04 13:26","No"
"2017-11-04 13:46","No"
"2017-11-04 13:58","No"
"2017-11-04 14:07","No"
"2017-11-04 14:26","No"
"2017-11-04 14:46","No"
"2017-11-04 15:06","No"
"2017-11-04 15:26","No"
"2017-11-04 15:46","No"
"2017-11-04 16:06","No"
"2017-11-04 16:26","No"
"2017-11-04 16:46","No"
"2017-11-04 17:07","No"
"2017-11-04 17:26","No"
"2017-11-04 17:46","No"
"2017-11-04 18:07","No"
"2017-11-04 18:26","No"
"2017-11-04 18:46","No"
"2017-11-04 19:06","No"
"2017-11-04 19:26","No"
"2017-11-04 19:46","No"
"2017-11-04 19:50","No"
"2017-11-04 20:06","No"
"2017-11-04 20:26","No"
"2017-11-04 20:46","No"
"2017-11-04 21:07","No"
"2017-11-04 21:26","No"
"2017-11-04 21:46","No"
"2017-11-04 22:06","No"
"2017-11-04 22:26","No"
"2017-11-04 22:46","No"
"2017-11-04 23:07","No"
"2017-11-04 23:26","No"
"2017-11-04 23:46","No"
"2017-11-04 23:53","No"
"2017-11-05 00:07","No"
"2017-11-05 00:26","No"
"2017-11-05 00:46","Yes"
"2017-11-05 01:07","No"
"2017-11-05 01:08","No"
"2017-11-05 01:26","No"
"2017-11-05 01:28","No"
"2017-11-05 01:46","No"
"2017-11-05 01:47","No"
"2017-11-05 02:07","Yes"
"2017-11-05 02:26","Yes"
"2017-11-05 02:46","Yes"
"2017-11-05 02:56","Yes"
"2017-11-05 03:07","Yes"
"2017-11-05 03:26","Yes"
"2017-11-05 03:46","Yes"
"2017-11-05 04:07","Yes"
"2017-11-05 04:26","No"
"2017-11-05 04:46","Yes"
"2017-11-05 05:07","Yes"
"2017-11-05 05:26","Yes"
"2017-11-05 05:46","Yes"
"2017-11-05 06:07","Yes"
"2017-11-05 06:26","Yes"
"2017-11-05 06:46","Yes"
"2017-11-05 06:47","Yes"
"2017-11-05 07:07","Yes"
"2017-11-05 07:26","Yes"
"2017-11-05 07:46","Yes"
"2017-11-05 08:06","Yes"
"2017-11-05 08:26","Yes"
"2017-11-05 08:46","No"
"2017-11-05 09:07","Yes"
"2017-11-05 09:26","Yes"
"2017-11-05 09:46","Yes"
"2017-11-05 10:06","No"
"2017-11-05 10:26","No"
"2017-11-05 10:46","Yes"
"2017-11-05 11:07","Yes"
"2017-11-05 11:20","Yes"
"2017-11-05 11:26","Yes"
"2017-11-05 11:46","Yes"
"2017-11-05 12:06","Yes"
"2017-11-05 12:26","No"
"2017-11-05 12:46","Yes"
"2017-11-05 13:07","Yes"
"2017-11-05 13:26","No"
"2017-11-05 13:46","Yes"
"2017-11-05 14:07","Yes"
"2017-11-05 14:26","Yes"
"2017-11-05 14:46","Yes"
"2017-11-05 15:07","Yes"
"2017-11-05 15:26","Yes"
"2017-11-05 15:44","No"
"2017-11-05 15:46","Yes"
"2017-11-05 16:06","Yes"
"2017-11-05 16:26","Yes"
"2017-11-05 16:46","No"
"2017-11-05 17:06","No"
"2017-11-05 17:26","No"
"2017-11-05 17:46","No"
"2017-11-05 18:06","No"
"2017-11-05 18:26","No"
"2017-11-05 18:46","No"
"2017-11-05 19:07","No"
"2017-11-05 19:26","Yes"
"2017-11-05 19:46","Yes"
"2017-11-05 20:07","Yes"
"2017-11-05 20:26","Yes"
"2017-11-05 20:46","Yes"
"2017-11-05 21:07","Yes"
"2017-11-05 21:26","Yes"
"2017-11-05 21:46","Yes"
"2017-11-05 22:00","Yes"
"2017-11-05 22:06","Yes"
"2017-11-05 22:26","No"
"2017-11-05 22:46","No"
"2017-11-05 23:07","No"
"2017-11-05 23:26","No"
"2017-11-05 23:46","No"
"2017-11-06 00:07","Yes"
"2017-11-06 00:26","Yes"
"2017-11-06 00:46","Yes"
"2017-11-06 01:07","Yes"
"2017-11-06 01:26","Yes"
"2017-11-06 01:46","No"
"2017-11-06 02:06","No"
"2017-11-06 02:26","No"
"2017-11-06 02:46","Yes"
"2017-11-06 03:06","Yes"
"2017-11-06 03:07","Yes"
"2017-11-06 03:26","No"
"2017-11-06 03:46","No"
"2017-11-06 04:06","No"
"2017-11-06 04:26","No"
"2017-11-06 04:46","No"
"2017-11-06 05:06","No"
"2017-11-06 05:26","No"
"2017-11-06 05:46","No"
"2017-11-06 06:06","No"
"2017-11-06 06:26","No"
"2017-11-06 06:46","No"
"2017-11-06 07:06","No"
"2017-11-06 07:26","No"
"2017-11-06 07:46","No"
"2017-11-06 08:06","No"
"2017-11-06 08:26","No"
"2017-11-06 08:46","No"
"2017-11-06 08:49","No"
"2017-11-06 09:07","No"
"2017-11-06 09:26","No"
"2017-11-06 09:46","No"
"2017-11-06 10:07","No"
"2017-11-06 10:26","No"
"2017-11-06 10:46","No"
"2017-11-06 11:07","No"
"2017-11-06 11:26","No"
"2017-11-06 11:46","No"
"2017-11-06 12:07","No"
"2017-11-06 12:26","No"
"2017-11-06 12:46","No"
"2017-11-06 13:07","No"
"2017-11-06 13:26","No"
"2017-11-06 13:46","No"
"2017-11-06 14:07","No"
"2017-11-06 14:26","No"
"2017-11-06 14:46","No"
"2017-11-06 15:06","No"
"2017-11-06 15:07","No"
"2017-11-06 15:26","No"
"2017-11-06 15:46","No"
"2017-11-06 16:07","No"
"2017-11-06 16:26","No"
"2017-11-06 16:46","No"
"2017-11-06 17:07","No"
"2017-11-06 17:27","No"
"2017-11-06 17:46","No"
"2017-11-06 18:07","No"
"2017-11-06 18:26","No"
"2017-11-06 18:46","No"
"2017-11-06 19:07","No"
"2017-11-06 19:26","No"
"2017-11-06 19:46","No"
"2017-11-06 20:07","No"
"2017-11-06 20:26","No"
"2017-11-06 20:46","No"
"2017-11-06 21:05","No"
"2017-11-06 21:06","No"
"2017-11-06 21:07","No"
"2017-11-06 21:26","No"
"2017-11-06 21:46","No"
"2017-11-06 22:07","No"
"2017-11-06 22:26","No"
"2017-11-06 22:46","No"
"2017-11-06 23:07","No"
"2017-11-06 23:26","No"
"2017-11-06 23:46","No"
"2017-11-07 00:07","No"
"2017-11-07 00:26","No"
"2017-11-07 00:46","No"
"2017-11-07 01:07","No"
"2017-11-07 01:26","No"
"2017-11-07 01:46","No"
"2017-11-07 02:04","No"
"2017-11-07 02:07","No"
"2017-11-07 02:26","No"
"2017-11-07 02:46","No"
"2017-11-07 03:07","No"
"2017-11-07 03:26","No"
"2017-11-07 03:46","No"
"2017-11-07 04:07","No"
"2017-11-07 04:26","No"
"2017-11-07 04:46","No"
"2017-11-07 05:07","No"
"2017-11-07 05:26","No"
"2017-11-07 05:46","No"
"2017-11-07 05:50","No"
"2017-11-07 06:07","No"
"2017-11-07 06:26","No"
"2017-11-07 06:46","No"
"2017-11-07 07:07","No"
"2017-11-07 07:26","No"
"2017-11-07 07:46","No"
"2017-11-07 08:07","No"
"2017-11-07 08:26","No"
"2017-11-07 08:46","No"
"2017-11-07 09:07","No"
"2017-11-07 09:26","No"
"2017-11-07 09:46","No"
"2017-11-07 10:07","No"
"2017-11-07 10:26","No"
"2017-11-07 10:46","No"
"2017-11-07 11:07","No"
"2017-11-07 11:26","No"
"2017-11-07 11:46","No"
"2017-11-07 11:50","No"
"2017-11-07 12:07","No"
"2017-11-07 12:26","No"
"2017-11-07 12:46","No"
"2017-11-07 13:07","No"
"2017-11-07 13:26","No"
"2017-11-07 13:46","No"
"2017-11-07 14:07","No"
"2017-11-07 14:26","No"
"2017-11-07 14:46","No"
"2017-11-07 15:07","No"
"2017-11-07 15:26","No"
"2017-11-07 15:46","No"
"2017-11-07 16:07","No"
"2017-11-07 16:17","No"
"2017-11-07 16:26","No"
"2017-11-07 16:46","No"
"2017-11-07 17:07","No"
"2017-11-07 17:26","No"
"2017-11-07 17:46","No"
"2017-11-07 18:07","No"
"2017-11-07 18:26","No"
"2017-11-07 18:46","No"
"2017-11-07 19:07","No"
"2017-11-07 19:26","No"
"2017-11-07 19:46","No"
"2017-11-07 20:07","No"
"2017-11-07 20:26","No"
"2017-11-07 20:37","No"
"2017-11-07 20:46","No"
"2017-11-07 21:07","No"
"2017-11-07 21:26","No"
"2017-11-07 21:46","No"
"2017-11-07 22:07","No"
"2017-11-07 22:26","No"
"2017-11-07 22:46","No"
"2017-11-07 23:07","No"
"2017-11-07 23:26","No"
"2017-11-07 23:46","No"
"2017-11-08 00:07","No"
"2017-11-08 00:26","No"
"2017-11-08 00:46","No"
"2017-11-08 01:07","No"
"2017-11-08 01:26","No"
"2017-11-08 01:46","No"
"2017-11-08 02:07","No"
"2017-11-08 02:26","No"
"2017-11-08 02:46","No"
"2017-11-08 03:07","No"
"2017-11-08 03:26","No"
"2017-11-08 03:46","No"
"2017-11-08 04:07","No"
"2017-11-08 04:26","No"
"2017-11-08 04:46","No"
"2017-11-08 05:07","No"
"2017-11-08 05:26","No"
"2017-11-08 05:46","No"
"2017-11-08 06:07","No"
"2017-11-08 06:26","No"
"2017-11-08 06:46","No"
"2017-11-08 07:07","No"
"2017-11-08 07:26","No"
"2017-11-08 07:46","No"
"2017-11-08 08:07","No"
"2017-11-08 08:26","No"
"2017-11-08 08:46","No"
"2017-11-08 09:07","No"
"2017-11-08 09:19","No"
"2017-11-08 09:26","No"
"2017-11-08 09:46","No"
"2017-11-08 10:07","No"
"2017-11-08 10:26","No"
"2017-11-08 10:46","No"
"2017-11-08 11:07","Yes"
"2017-11-08 11:26","No"
"2017-11-08 11:46","No"
"2017-11-08 12:07","No"
"2017-11-08 12:28","No"
"2017-11-08 12:46","No"
"2017-11-08 13:07","No"
"2017-11-08 13:26","No"
"2017-11-08 13:46","No"
"2017-11-08 14:05","No"
"2017-11-08 14:07","No"
"2017-11-08 14:26","No"
"2017-11-08 14:46","No"
"2017-11-08 15:07","No"
"2017-11-08 15:26","No"
"2017-11-08 15:46","No"
"2017-11-08 16:07","No"
"2017-11-08 16:26","No"
"2017-11-08 16:46","No"
"2017-11-08 17:07","No"
"2017-11-08 17:20","No"
"2017-11-08 17:26","No"
"2017-11-08 17:46","No"
"2017-11-08 18:07","No"
"2017-11-08 18:26","No"
"2017-11-08 18:46","No"
"2017-11-08 19:07","No"
"2017-11-08 19:26","No"
"2017-11-08 19:46","No"
"2017-11-08 20:07","No"
"2017-11-08 20:26","No"
"2017-11-08 20:46","No"
"2017-11-08 20:56","No"
"2017-11-08 21:07","No"
"2017-11-08 21:16","No"
"2017-11-08 21:26","No"
"2017-11-08 21:36","No"
"2017-11-08 21:46","No"
"2017-11-08 21:56","No"
"2017-11-08 22:06","No"
"2017-11-08 22:16","No"
"2017-11-08 22:26","No"
"2017-11-08 22:36","No"
"2017-11-08 22:46","No"
"2017-11-08 22:56","No"
"2017-11-08 23:06","No"
"2017-11-08 23:16","No"
"2017-11-08 23:26","No"
"2017-11-08 23:36","No"
"2017-11-08 23:46","No"
"2017-11-08 23:56","No"
"2017-11-09 00:06","No"
"2017-11-09 00:16","No"
"2017-11-09 00:26","No"
"2017-11-09 00:36","No"
"2017-11-09 00:46","No"
"2017-11-09 00:56","No"
"2017-11-09 01:06","No"
"2017-11-09 01:16","No"
"2017-11-09 01:26","No"
"2017-11-09 01:36","No"
"2017-11-09 01:46","No"
"2017-11-09 01:56","No"
"2017-11-09 02:06","No"
"2017-11-09 02:16","No"
"2017-11-09 02:26","No"
"2017-11-09 02:36","No"
"2017-11-09 02:46","No"
"2017-11-09 02:56","No"
"2017-11-09 03:16","No"
"2017-11-09 03:26","No"
"2017-11-09 03:36","No"
"2017-11-09 03:46","No"
"2017-11-09 03:56","No"
"2017-11-09 04:06","No"
"2017-11-09 04:16","No"
"2017-11-09 04:26","No"
"2017-11-09 04:36","No"
"2017-11-09 04:46","No"
"2017-11-09 04:56","No"
"2017-11-09 05:06","No"
"2017-11-09 05:16","No"
"2017-11-09 05:26","No"
"2017-11-09 05:36","No"
"2017-11-09 05:46","No"
"2017-11-09 05:56","No"
"2017-11-09 06:06","No"
"2017-11-09 06:16","No"
"2017-11-09 06:26","No"
"2017-11-09 06:36","No"
"2017-11-09 06:46","No"
"2017-11-09 06:56","No"
"2017-11-09 07:06","No"
"2017-11-09 07:16","No"
"2017-11-09 07:26","No"
"2017-11-09 07:36","No"
"2017-11-09 07:46","No"
"2017-11-09 07:56","No"
"2017-11-09 08:06","No"
"2017-11-09 08:16","No"
"2017-11-09 08:26","No"
"2017-11-09 08:36","No"
"2017-11-09 08:46","No"
"2017-11-09 08:56","No"
"2017-11-09 09:06","No"
"2017-11-09 09:16","No"
"2017-11-09 09:26","No"
"2017-11-09 09:36","No"
"2017-11-09 09:46","No"
"2017-11-09 09:56","No"
"2017-11-09 10:06","No"
"2017-11-09 10:16","No"
"2017-11-09 10:26","No"
"2017-11-09 10:36","No"
"2017-11-09 10:46","No"
"2017-11-09 10:56","No"
"2017-11-09 11:06","No"
"2017-11-09 11:16","No"
"2017-11-09 11:26","No"
"2017-11-09 11:36","No"
"2017-11-09 11:46","No"
"2017-11-09 11:56","No"
"2017-11-09 12:06","No"
"2017-11-09 12:16","No"
"2017-11-09 12:26","No"
"2017-11-09 12:36","No"
"2017-11-09 12:46","No"
"2017-11-09 12:56","No"
"2017-11-09 13:06","No"
"2017-11-09 13:16","No"
"2017-11-09 13:26","No"
"2017-11-09 13:36","No"
"2017-11-09 13:46","No"
"2017-11-09 13:56","No"
"2017-11-09 14:06","No"
"2017-11-09 14:16","No"
"2017-11-09 14:26","No"
"2017-11-09 14:36","No"
"2017-11-09 14:46","No"
"2017-11-09 14:56","No"
"2017-11-09 15:06","No"
"2017-11-09 15:16","No"
"2017-11-09 15:26","No"
"2017-11-09 15:36","No"
"2017-11-09 15:46","No"
"2017-11-09 15:56","No"
"2017-11-09 16:06","No"
"2017-11-09 16:16","No"
"2017-11-09 16:26","No"
"2017-11-09 16:36","No"
"2017-11-09 16:46","No"
