"Time EST","Precipitation Yes/No"
"2018-01-16 16:00","No"
"2018-01-16 16:20","No"
"2018-01-16 16:31","No"
"2018-01-16 16:40","No"
"2018-01-16 16:52","No"
"2018-01-16 17:00","No"
"2018-01-16 17:15","No"
"2018-01-16 17:20","No"
"2018-01-16 17:40","No"
"2018-01-16 17:54","No"
"2018-01-16 18:00","No"
"2018-01-16 18:20","No"
"2018-01-16 18:32","No"
"2018-01-16 18:40","No"
"2018-01-16 19:00","No"
"2018-01-16 19:15","No"
"2018-01-16 19:20","No"
"2018-01-16 19:38","No"
"2018-01-16 19:40","No"
"2018-01-16 19:54","No"
"2018-01-16 20:00","No"
"2018-01-16 20:18","No"
"2018-01-16 20:20","No"
"2018-01-16 20:34","No"
"2018-01-16 20:40","No"
"2018-01-16 20:54","No"
"2018-01-16 21:00","No"
"2018-01-16 21:15","No"
"2018-01-16 21:20","No"
"2018-01-16 21:36","No"
"2018-01-16 21:40","No"
"2018-01-16 21:51","No"
"2018-01-16 22:00","No"
"2018-01-16 22:20","No"
"2018-01-16 22:30","No"
"2018-01-16 22:40","No"
"2018-01-16 22:51","No"
"2018-01-16 23:00","No"
"2018-01-16 23:12","No"
"2018-01-16 23:20","No"
"2018-01-17 08:35","Yes"
"2018-01-17 08:40","Yes"
"2018-01-17 08:54","Yes"
"2018-01-17 09:00","Yes"
"2018-01-17 09:20","Yes"
"2018-01-17 09:37","No"
"2018-01-17 09:40","Yes"
"2018-01-17 10:00","Yes"
"2018-01-17 10:19","Yes"
"2018-01-17 10:20","Yes"
"2018-01-17 10:40","Yes"
"2018-01-17 11:00","No"
"2018-01-17 11:15","No"
"2018-01-17 11:20","Yes"
"2018-01-17 11:39","No"
"2018-01-17 11:40","Yes"
"2018-01-17 11:52","Yes"
"2018-01-17 12:00","Yes"
"2018-01-17 12:17","Yes"
"2018-01-17 12:20","Yes"
"2018-01-17 12:35","Yes"
"2018-01-17 12:40","Yes"
"2018-01-17 13:00","No"
"2018-01-17 13:12","No"
"2018-01-17 13:20","No"
"2018-01-17 13:30","No"
"2018-01-17 13:40","No"
"2018-01-17 13:51","No"
"2018-01-17 14:00","No"
"2018-01-17 14:20","No"
"2018-01-17 14:22","No"
"2018-01-17 14:34","Yes"
"2018-01-17 14:40","No"
"2018-01-17 14:57","No"
"2018-01-17 15:00","No"
"2018-01-17 15:17","No"
"2018-01-17 15:20","Yes"
"2018-01-17 15:39","No"
"2018-01-17 15:40","Yes"
"2018-01-17 15:50","No"
"2018-01-17 16:00","No"
"2018-01-17 16:12","Yes"
"2018-01-17 16:20","Yes"
"2018-01-17 16:40","No"
"2018-01-17 16:51","No"
"2018-01-17 17:00","No"
"2018-01-17 17:20","Yes"
"2018-01-17 17:33","No"
"2018-01-17 17:40","No"
"2018-01-17 18:00","No"
"2018-01-17 18:13","Yes"
"2018-01-17 18:20","Yes"
"2018-01-18 09:37","Yes"
"2018-01-18 09:52","Yes"
"2018-01-18 10:41","Yes"
"2018-01-18 10:57","Yes"
"2018-01-18 11:18","Yes"
"2018-01-18 11:40","Yes"
"2018-01-18 11:53","No"
"2018-01-18 12:20","Yes"
"2018-01-18 12:35","Yes"
"2018-01-18 12:54","No"
"2018-01-18 13:35","Yes"
"2018-01-18 14:03","Yes"
"2018-01-18 14:31","Yes"
"2018-01-19 09:40","Yes"
"2018-01-19 10:00","Yes"
"2018-01-19 10:06","Yes"
"2018-01-19 10:20","Yes"
"2018-01-19 10:34","Yes"
"2018-01-19 10:40","Yes"
"2018-01-19 10:52","Yes"
"2018-01-19 11:00","No"
"2018-01-19 11:20","No"
"2018-01-19 11:35","Yes"
"2018-01-19 11:40","Yes"
"2018-01-19 12:00","Yes"
"2018-01-19 12:05","Yes"
"2018-01-19 12:20","Yes"
"2018-01-19 12:34","Yes"
"2018-01-19 12:40","Yes"
"2018-01-19 12:52","Yes"
"2018-01-19 13:00","Yes"
"2018-01-19 13:20","Yes"
"2018-01-19 13:22","Yes"
"2018-01-19 13:40","Yes"
"2018-01-19 13:53","No"
"2018-01-19 14:00","No"
"2018-01-19 14:20","No"
"2018-01-19 14:28","Yes"
"2018-01-19 14:40","No"
"2018-01-19 14:56","No"
"2018-01-19 15:00","No"
"2018-01-19 15:20","No"
"2018-01-19 15:24","No"
"2018-01-19 15:40","No"
"2018-01-19 15:57","No"
"2018-01-19 16:00","No"
"2018-01-19 16:20","No"
"2018-01-19 16:40","No"
"2018-01-20 10:00","Yes"
"2018-01-20 10:20","Yes"
"2018-01-20 10:36","Yes"
"2018-01-20 10:40","No"
"2018-01-20 11:00","No"
"2018-01-20 11:04","Yes"
"2018-01-20 11:20","Yes"
"2018-01-20 11:35","Yes"
"2018-01-20 11:40","Yes"
"2018-01-20 12:00","Yes"
"2018-01-20 12:20","Yes"
"2018-01-20 12:40","Yes"
"2018-01-20 13:00","Yes"
"2018-01-20 13:15","Yes"
"2018-01-20 13:20","Yes"
"2018-01-20 13:40","No"
"2018-01-20 13:48","Yes"
"2018-01-20 14:00","Yes"
"2018-01-20 14:20","Yes"
"2018-01-20 14:40","Yes"
"2018-01-20 15:00","Yes"
"2018-01-20 15:20","Yes"
"2018-01-20 15:40","Yes"
"2018-01-20 15:57","Yes"
"2018-01-20 16:00","No"
"2018-01-20 16:20","Yes"
"2018-01-20 16:40","No"
"2018-01-21 10:40","Yes"
"2018-01-22 13:40","Yes"
"2018-01-23 13:00","Yes"
"2018-01-23 13:16","Error"
"2018-01-23 13:20","Yes"
"2018-01-25 11:17","Yes"
"2018-01-25 11:20","Yes"
"2018-01-25 11:40","No"
"2018-01-25 12:00","Yes"
"2018-01-25 12:17","No"
"2018-01-25 12:20","No"
"2018-01-25 12:40","No"
"2018-01-25 13:00","Yes"
"2018-01-25 13:20","No"
"2018-01-25 13:36","No"
"2018-01-25 13:40","No"
"2018-01-25 14:00","No"
"2018-01-25 14:18","No"
"2018-01-25 14:20","No"
"2018-01-25 14:40","No"
"2018-01-25 15:00","No"
"2018-01-25 15:20","No"
"2018-01-25 15:37","No"
"2018-01-25 15:40","No"
"2018-01-25 16:00","No"
"2018-01-25 16:16","No"
"2018-01-25 16:20","No"
"2018-01-26 09:40","No"
"2018-01-26 10:00","No"
"2018-01-26 10:20","No"
"2018-01-26 10:40","No"
"2018-01-26 10:52","No"
"2018-01-26 11:00","Yes"
"2018-01-26 11:20","No"
"2018-01-26 11:39","No"
"2018-01-26 11:40","Yes"
"2018-01-26 12:00","Yes"
"2018-01-26 12:20","No"
"2018-01-26 12:40","No"
"2018-01-26 12:41","No"
"2018-01-26 13:00","No"
"2018-01-26 13:20","Yes"
"2018-01-26 13:21","Yes"
"2018-01-26 13:40","Yes"
"2018-01-26 13:57","No"
"2018-01-26 14:00","No"
"2018-01-26 14:20","No"
"2018-01-26 14:38","Yes"
"2018-01-26 14:40","No"
"2018-01-26 15:00","Yes"
"2018-01-26 15:17","No"
"2018-01-26 15:20","No"
"2018-01-26 15:40","No"
"2018-01-26 15:53","Yes"
"2018-01-26 16:00","No"
"2018-01-26 16:20","Yes"
"2018-01-26 16:28","Yes"
"2018-01-26 16:40","Yes"
"2018-01-26 17:00","No"
"2018-01-26 17:02","No"
"2018-01-26 17:20","No"
"2018-01-26 17:40","No"
"2018-01-26 18:00","No"
"2018-01-26 18:18","Yes"
"2018-01-26 18:20","Yes"
"2018-01-26 18:40","No"
"2018-01-27 09:40","No"
"2018-01-27 10:00","No"
"2018-01-27 10:07","No"
"2018-01-27 10:20","No"
"2018-01-27 10:40","No"
"2018-01-27 11:00","No"
"2018-01-27 11:16","No"
"2018-01-27 11:20","No"
"2018-01-27 11:38","No"
"2018-01-27 11:40","No"
"2018-01-27 12:00","No"
"2018-01-27 12:04","No"
"2018-01-27 12:20","No"
"2018-01-27 12:40","Yes"
"2018-01-27 13:00","Yes"
"2018-01-27 13:17","Yes"
"2018-01-27 13:20","Yes"
"2018-01-27 13:22","Yes"
"2018-01-27 13:40","Yes"
"2018-01-27 14:00","No"
"2018-01-27 14:03","Yes"
"2018-01-27 14:20","Yes"
"2018-01-27 14:40","Yes"
"2018-01-27 15:00","Yes"
"2018-01-27 15:20","Yes"
"2018-01-27 15:25","Yes"
"2018-01-27 15:40","No"
"2018-01-27 15:52","Yes"
"2018-01-27 16:00","Yes"
"2018-01-27 16:20","No"
"2018-01-27 16:40","No"
"2018-01-27 17:00","No"
"2018-01-27 17:20","No"
"2018-01-28 09:00","Yes"
"2018-01-28 09:20","No"
"2018-01-28 09:40","No"
"2018-01-28 10:00","No"
"2018-01-28 10:20","No"
"2018-01-28 10:40","No"
"2018-01-28 10:50","No"
"2018-01-28 11:00","No"
"2018-01-28 11:16","No"
"2018-01-28 11:20","No"
"2018-01-28 11:39","No"
"2018-01-28 11:40","No"
"2018-01-28 12:00","No"
"2018-01-28 12:20","No"
"2018-01-28 12:40","No"
"2018-01-28 12:50","No"
"2018-01-28 13:00","No"
"2018-01-28 13:15","No"
"2018-01-28 13:20","No"
"2018-01-28 13:40","No"
"2018-01-28 14:00","No"
"2018-01-28 14:20","No"
"2018-01-28 14:40","No"
"2018-01-28 15:00","No"
"2018-01-28 15:13","No"
"2018-01-28 15:20","No"
"2018-01-28 15:40","No"
"2018-01-28 16:00","No"
"2018-01-28 16:20","No"
"2018-01-28 16:40","Yes"
"2018-01-28 16:57","No"
"2018-01-28 17:00","No"
"2018-01-28 17:20","No"
"2018-01-28 17:31","No"
"2018-01-28 17:40","Yes"
"2018-01-28 17:54","Yes"
"2018-01-28 18:00","Yes"
"2018-01-28 18:20","No"
"2018-01-28 18:40","No"
"2018-01-29 09:40","Yes"
"2018-01-29 10:00","Yes"
"2018-01-29 10:20","No"
"2018-01-29 10:40","Yes"
"2018-01-29 11:00","Yes"
"2018-01-29 11:20","Yes"
"2018-01-29 11:40","Yes"
"2018-01-29 11:58","Yes"
"2018-01-29 12:00","No"
"2018-01-29 12:20","Yes"
"2018-01-29 12:25","Yes"
"2018-01-29 12:40","No"
"2018-01-29 12:58","No"
"2018-01-29 13:00","Yes"
"2018-01-29 13:20","No"
"2018-01-29 13:26","No"
"2018-01-29 13:40","No"
"2018-01-29 13:41","Yes"
"2018-01-29 14:00","No"
"2018-01-29 14:20","Yes"
"2018-01-29 14:40","No"
"2018-01-29 15:00","No"
"2018-01-29 15:03","No"
"2018-01-29 15:20","Yes"
"2018-01-29 15:30","No"
"2018-01-29 15:40","No"
"2018-01-29 15:50","Yes"
"2018-01-29 16:00","Yes"
"2018-01-29 16:10","No"
"2018-01-29 16:20","No"
"2018-01-29 16:30","No"
"2018-01-29 16:40","No"
"2018-01-29 16:50","Yes"
"2018-01-29 17:00","No"
"2018-01-29 17:10","Yes"
"2018-01-29 17:20","No"
"2018-01-30 08:50","Yes"
"2018-01-30 09:00","Yes"
"2018-01-30 09:10","Yes"
"2018-01-30 09:20","Yes"
"2018-01-30 09:30","Yes"
"2018-01-30 09:40","Yes"
"2018-01-30 09:50","Yes"
"2018-01-30 10:00","Yes"
"2018-01-30 10:10","No"
"2018-01-30 10:20","Yes"
"2018-01-30 10:30","Yes"
"2018-01-30 10:40","Yes"
"2018-01-30 10:50","Yes"
"2018-01-30 11:00","Yes"
"2018-01-30 11:10","Yes"
"2018-01-30 11:20","Yes"
"2018-01-30 11:30","Yes"
"2018-01-30 11:40","Yes"
"2018-01-30 11:50","Yes"
"2018-01-30 12:00","Yes"
"2018-01-30 12:10","Yes"
"2018-01-30 12:20","Yes"
"2018-01-30 12:30","Yes"
"2018-01-30 12:40","Yes"
"2018-01-30 12:50","Yes"
"2018-01-30 13:00","Yes"
"2018-01-30 13:10","Yes"
"2018-01-30 13:20","Yes"
"2018-01-30 13:30","Yes"
"2018-01-30 13:40","Yes"
"2018-01-30 13:50","No"
"2018-01-30 14:00","No"
"2018-01-30 14:10","Yes"
"2018-01-30 14:20","Yes"
"2018-01-30 14:30","No"
"2018-01-30 14:40","No"
"2018-01-30 14:50","No"
"2018-01-30 15:00","No"
"2018-01-30 15:10","No"
"2018-01-30 15:20","No"
"2018-01-30 15:30","Yes"
"2018-01-30 15:40","No"
"2018-01-30 15:50","No"
"2018-01-30 16:00","No"
"2018-01-30 16:10","No"
"2018-01-30 16:20","No"
"2018-01-30 16:30","No"
"2018-01-30 16:40","No"
"2018-01-30 16:50","No"
"2018-01-30 17:00","No"
"2018-01-30 17:10","No"
"2018-01-30 17:20","No"
"2018-01-30 17:30","No"
"2018-01-30 17:40","No"
"2018-01-30 17:50","No"
"2018-01-30 18:00","No"
"2018-01-30 18:10","No"
"2018-01-30 18:20","No"
"2018-01-30 18:30","No"
"2018-01-30 18:40","No"
"2018-01-30 18:50","No"
"2018-01-30 19:00","No"
"2018-01-30 19:10","No"
"2018-01-30 19:20","No"
"2018-01-30 19:30","No"
"2018-01-30 19:40","No"
"2018-01-30 19:50","No"
"2018-01-30 20:00","No"
"2018-01-30 20:10","No"
"2018-01-30 20:20","No"
"2018-01-30 20:30","No"
"2018-01-30 20:40","No"
"2018-01-30 20:50","No"
"2018-01-30 21:00","No"
"2018-01-30 21:10","No"
"2018-01-30 21:20","No"
"2018-01-30 21:30","No"
"2018-01-30 21:40","No"
"2018-01-30 21:50","No"
"2018-01-30 22:00","Yes"
"2018-01-30 22:10","No"
"2018-01-30 22:20","No"
"2018-01-30 22:30","No"
"2018-01-30 22:40","No"
"2018-01-30 22:50","No"
"2018-01-30 23:00","No"
"2018-01-30 23:10","No"
"2018-01-30 23:20","No"
"2018-01-30 23:30","No"
"2018-01-30 23:40","No"
"2018-01-30 23:50","No"
"2018-01-31 00:00","No"
"2018-01-31 00:10","No"
"2018-01-31 00:20","No"
"2018-01-31 00:30","No"
"2018-01-31 02:50","Yes"
"2018-01-31 03:00","No"
"2018-01-31 08:20","Yes"
"2018-01-31 08:30","Yes"
"2018-01-31 08:40","Yes"
"2018-01-31 08:50","Yes"
"2018-01-31 09:00","Yes"
"2018-01-31 09:10","Yes"
"2018-01-31 09:20","Yes"
"2018-01-31 09:30","Yes"
"2018-01-31 09:40","Yes"
"2018-01-31 09:50","Yes"
"2018-01-31 10:00","Yes"
"2018-01-31 10:10","Yes"
"2018-01-31 10:20","Yes"
"2018-01-31 10:30","Yes"
"2018-01-31 10:40","Yes"
"2018-01-31 10:50","Yes"
"2018-01-31 11:00","Yes"
"2018-01-31 11:10","Yes"
"2018-01-31 11:20","Yes"
"2018-01-31 11:30","Yes"
"2018-01-31 11:40","Yes"
"2018-01-31 11:50","Yes"
"2018-01-31 12:00","Yes"
"2018-01-31 12:10","Yes"
"2018-01-31 12:20","Yes"
"2018-01-31 12:30","Yes"
"2018-01-31 12:40","Yes"
"2018-01-31 12:50","Yes"
"2018-01-31 13:00","Yes"
"2018-01-31 13:10","Yes"
"2018-01-31 13:20","Yes"
"2018-01-31 13:30","Yes"
"2018-01-31 13:40","Yes"
"2018-01-31 13:50","Yes"
"2018-01-31 14:00","Yes"
"2018-01-31 14:10","Yes"
"2018-01-31 14:20","Yes"
"2018-01-31 14:30","Yes"
"2018-01-31 14:40","Yes"
"2018-01-31 14:50","Yes"
"2018-01-31 15:00","Yes"
"2018-01-31 15:10","Yes"
"2018-01-31 15:20","Yes"
"2018-01-31 15:30","Yes"
"2018-01-31 15:40","Yes"
"2018-01-31 15:50","Yes"
"2018-01-31 16:00","Yes"
"2018-01-31 16:10","Yes"
"2018-01-31 16:20","Yes"
"2018-01-31 16:30","Yes"
"2018-01-31 16:40","Yes"
"2018-01-31 16:50","Yes"
"2018-01-31 17:00","Yes"
"2018-01-31 17:10","Yes"
"2018-01-31 17:20","Yes"
"2018-01-31 17:30","Yes"
"2018-01-31 17:40","Yes"
"2018-01-31 17:50","Yes"
"2018-01-31 18:00","Yes"
"2018-01-31 18:10","Yes"
"2018-01-31 18:20","Yes"
"2018-01-31 18:30","Yes"
"2018-01-31 18:40","Yes"
"2018-01-31 18:50","Yes"
"2018-01-31 19:00","No"
"2018-01-31 19:10","Yes"
"2018-01-31 19:20","Yes"
"2018-01-31 19:30","Yes"
"2018-01-31 19:40","Yes"
"2018-01-31 19:50","Yes"
"2018-01-31 20:00","No"
"2018-01-31 20:10","Yes"
"2018-01-31 20:20","Yes"
"2018-01-31 20:30","Yes"
"2018-01-31 20:40","Yes"
"2018-01-31 20:50","Yes"
"2018-01-31 21:00","Yes"
"2018-01-31 21:10","Yes"
"2018-01-31 21:20","Yes"
"2018-01-31 21:30","Yes"
"2018-01-31 21:40","Yes"
"2018-01-31 21:50","Yes"
"2018-01-31 22:00","Yes"
"2018-01-31 22:10","Yes"
"2018-01-31 22:20","No"
"2018-01-31 22:30","Yes"
"2018-01-31 22:40","Yes"
"2018-01-31 22:50","Yes"
"2018-01-31 23:00","Yes"
"2018-01-31 23:10","No"
"2018-01-31 23:20","No"
"2018-01-31 23:30","Yes"
